SignalId,Timestamp,EventCode,EventParam
7115,6/13/2023 7:16:14.7,81,28
7115,6/13/2023 7:16:15.0,81,25
7115,6/13/2023 7:17:12.0,81,28
7115,6/13/2023 7:17:39.2,81,28
7115,6/13/2023 7:18:08.1,81,28
7115,6/13/2023 7:18:14.7,81,25
7115,6/13/2023 7:18:15.2,81,26
7115,6/13/2023 7:18:16.0,81,27
7115,6/13/2023 7:18:18.2,81,27
7115,6/13/2023 7:18:20.5,81,27
7115,6/13/2023 7:18:26.7,81,27
7115,6/13/2023 7:18:47.5,81,26
7115,6/13/2023 7:19:27.6,81,28
7115,6/13/2023 7:20:06.7,81,28
7115,6/13/2023 7:20:14.0,81,28
7115,6/13/2023 7:20:28.2,81,28
7115,6/13/2023 7:20:49.5,81,27
7115,6/13/2023 7:20:50.5,81,26
7115,6/13/2023 7:20:50.6,81,25
7115,6/13/2023 7:20:53.1,81,25
7115,6/13/2023 7:20:53.1,81,27
7115,6/13/2023 7:20:53.6,81,28
7115,6/13/2023 7:20:56.1,81,27
7115,6/13/2023 7:20:59.8,81,25
7115,6/13/2023 7:21:06.9,81,25
7115,6/13/2023 7:21:14.7,81,25
7115,6/13/2023 7:21:24.5,81,28
7115,6/13/2023 7:21:33.6,81,25
7115,6/13/2023 7:21:33.6,81,28
7115,6/13/2023 7:21:36.9,81,28
7115,6/13/2023 7:21:42.6,81,28
7115,6/13/2023 7:22:49.1,81,28
7115,6/13/2023 7:23:19.3,81,25
7115,6/13/2023 7:23:19.8,81,26
7115,6/13/2023 7:23:21.2,81,27
7115,6/13/2023 7:23:22.5,81,27
7115,6/13/2023 7:23:25.0,81,27
7115,6/13/2023 7:23:34.2,81,26
7115,6/13/2023 7:23:34.6,81,26
7115,6/13/2023 7:23:40.0,81,28
7115,6/13/2023 7:23:52.8,81,27
7115,6/13/2023 7:24:06.9,81,26
7115,6/13/2023 7:24:10.4,81,28
7115,6/13/2023 7:25:42.3,81,27
7115,6/13/2023 7:25:45.1,81,26
7115,6/13/2023 7:25:45.2,81,25
7115,6/13/2023 7:25:46.1,81,27
7115,6/13/2023 7:25:48.2,81,26
7115,6/13/2023 7:25:49.7,81,25
7115,6/13/2023 7:25:52.7,81,27
7115,6/13/2023 7:25:53.8,81,25
7115,6/13/2023 7:25:55.7,81,27
7115,6/13/2023 7:26:06.1,81,28
7115,6/13/2023 7:26:09.0,81,28
7115,6/13/2023 7:26:20.9,81,28
7115,6/13/2023 7:26:31.7,81,25
7115,6/13/2023 7:28:16.7,81,25
7115,6/13/2023 7:28:17.2,81,26
7115,6/13/2023 7:28:18.3,81,27
7115,6/13/2023 7:28:25.3,81,28
7115,6/13/2023 7:28:28.5,81,25
7115,6/13/2023 7:28:31.9,81,26
7115,6/13/2023 7:28:34.5,81,25
7115,6/13/2023 7:28:34.7,81,26
7115,6/13/2023 7:28:36.1,81,28
7115,6/13/2023 7:28:38.8,81,28
7115,6/13/2023 7:28:39.2,81,25
7115,6/13/2023 7:28:41.5,81,25
7115,6/13/2023 7:28:44.0,81,28
