64713,428201,1,NULL,NULL,2024-04-02 13:26:08.000,NULL,1,3,1,NULL,NULL,1782,1,0
64714,428209,9,NULL,NULL,2024-04-02 13:26:19.000,NULL,1,3,1,NULL,NULL,1782,1,0
64715,428214,14,NULL,NULL,2024-04-02 13:26:19.000,NULL,1,3,1,NULL,NULL,1782,1,0
64716,428203,3,NULL,NULL,2024-04-02 13:27:14.000,NULL,1,1,1,NULL,NULL,1783,1,0
64717,428204,4,NULL,NULL,2024-04-02 13:27:19.000,NULL,2,1,1,NULL,NULL,1783,1,0
64718,428210,10,NULL,NULL,2024-04-02 13:28:43.000,NULL,1,1,1,NULL,NULL,1783,1,0
64719,428211,11,NULL,NULL,2024-04-02 13:28:44.000,NULL,2,1,1,NULL,NULL,1783,1,0
64721,428215,15,NULL,NULL,2024-04-02 13:28:51.000,NULL,1,1,1,NULL,NULL,1783,1,0
64722,428216,16,400,NULL,2024-04-02 13:28:52.000,NULL,1,1,1,NULL,NULL,1783,2,0
64723,428219,19,NULL,NULL,2024-04-02 13:34:19.000,NULL,1,2,1,NULL,NULL,1784,1,0
64724,428226,26,NULL,NULL,2024-04-02 13:34:23.000,NULL,1,2,1,NULL,NULL,1784,1,0
64725,428235,35,NULL,NULL,2024-04-02 13:35:10.000,NULL,1,1,1,NULL,NULL,1785,1,0
64726,428236,36,NULL,NULL,2024-04-02 13:35:17.000,NULL,2,1,1,NULL,NULL,1785,1,0
64727,428242,42,NULL,NULL,2024-04-02 13:35:20.000,NULL,1,1,1,NULL,NULL,1785,1,0
64728,428243,43,NULL,NULL,2024-04-02 13:35:21.000,NULL,2,1,1,NULL,NULL,1785,1,0
64729,428244,44,NULL,NULL,2024-04-02 13:35:21.000,NULL,1,1,2,NULL,NULL,1785,1,0
64730,428246,46,NULL,NULL,2024-04-02 13:35:22.000,NULL,1,1,1,NULL,NULL,1785,1,0
64731,428247,47,NULL,NULL,2024-04-02 13:35:23.000,NULL,2,1,1,NULL,NULL,1785,1,0
64732,428248,48,400,NULL,2024-04-02 13:35:23.000,NULL,1,1,1,NULL,NULL,1785,2,0
64733,428251,51,NULL,NULL,2024-04-02 13:38:01.000,NULL,1,2,1,NULL,NULL,1786,1,0
64734,428258,58,NULL,NULL,2024-04-02 13:38:02.000,NULL,1,2,1,NULL,NULL,1786,1,0
64735,428205,5,NULL,NULL,2024-04-02 13:43:40.000,NULL,1,2,1,NULL,NULL,1787,1,0
64736,428212,12,NULL,NULL,2024-04-02 13:43:44.000,NULL,1,2,1,NULL,NULL,1787,1,0
64737,428213,13,NULL,NULL,2024-04-02 14:37:08.000,NULL,1,1,2,NULL,NULL,1788,1,0
64738,419010,10,NULL,NULL,2024-04-02 14:47:49.000,NULL,1,1,1,NULL,NULL,1789,1,0
64739,419011,11,NULL,NULL,2024-04-02 14:47:52.000,NULL,2,1,1,NULL,NULL,1789,1,0
64740,419003,3,NULL,NULL,2024-04-02 14:47:58.000,NULL,1,1,1,NULL,NULL,1789,1,0
64741,419004,4,NULL,NULL,2024-04-02 14:47:59.000,NULL,2,1,1,NULL,NULL,1789,1,0
64742,419014,14,NULL,NULL,2024-04-02 14:48:18.000,NULL,1,1,1,NULL,NULL,1789,1,0
64743,419015,15,NULL,NULL,2024-04-02 14:48:19.000,NULL,2,1,1,NULL,NULL,1789,1,0
64744,419016,16,400,NULL,2024-04-02 14:48:20.000,NULL,1,1,1,NULL,NULL,1789,2,0
64745,419005,5,NULL,NULL,2024-04-02 14:54:41.000,NULL,1,2,1,NULL,NULL,1790,1,0
