SignalIdentifier,Timestamp,EventCode,EventParam
5306,5/16/2023 9:12:36.2,90,2
5306,5/16/2023 9:12:39.2,9,3
5306,5/16/2023 9:12:40.1,9,8
5306,5/16/2023 9:12:41.7,1,2
5306,5/16/2023 9:12:41.7,1,6
5306,5/16/2023 9:12:41.7,21,2
5306,5/16/2023 9:12:41.7,21,6
5306,5/16/2023 9:13:8.5,45,8
5306,5/16/2023 9:13:8.5,90,8
5306,5/16/2023 9:13:27.0,22,2
5306,5/16/2023 9:13:30.0,22,6
5306,5/16/2023 9:13:47.0,8,2
5306,5/16/2023 9:13:47.0,8,6
5306,5/16/2023 9:13:51.1,9,2
5306,5/16/2023 9:13:51.1,9,6
5306,5/16/2023 9:13:53.0,1,4
5306,5/16/2023 9:13:53.0,1,7
5306,5/16/2023 9:14:0.4,8,7
5306,5/16/2023 9:14:3.2,8,4
5306,5/16/2023 9:14:3.4,9,7
5306,5/16/2023 9:14:5.7,1,8
5306,5/16/2023 9:14:5.7,21,8
5306,5/16/2023 9:14:8.0,9,4
5306,5/16/2023 9:14:10.6,1,3
5306,5/16/2023 9:14:12.7,22,8
5306,5/16/2023 9:14:34.7,8,3
5306,5/16/2023 9:14:34.7,8,8
5306,5/16/2023 9:14:38.5,9,3
5306,5/16/2023 9:14:39.4,9,8
5306,5/16/2023 9:14:41.0,1,2
5306,5/16/2023 9:14:41.0,1,6
5306,5/16/2023 9:14:41.0,21,2
5306,5/16/2023 9:14:41.0,21,6
5306,5/16/2023 9:15:15.5,45,8
5306,5/16/2023 9:15:15.5,90,8
5306,5/16/2023 9:15:15.9,90,8
5306,5/16/2023 9:15:27.0,22,2
5306,5/16/2023 9:15:30.0,22,6
5306,5/16/2023 9:15:44.5,90,8
5306,5/16/2023 9:15:47.0,8,2
5306,5/16/2023 9:15:47.0,8,6
5306,5/16/2023 9:15:51.1,9,2
5306,5/16/2023 9:15:51.1,9,6
5306,5/16/2023 9:15:51.9,45,6
5306,5/16/2023 9:15:51.9,90,6
5306,5/16/2023 9:15:52.4,90,6
5306,5/16/2023 9:15:52.9,90,6
5306,5/16/2023 9:15:53.0,1,4
5306,5/16/2023 9:15:53.0,1,8
5306,5/16/2023 9:15:53.0,21,8
5306,5/16/2023 9:15:53.2,90,6
5306,5/16/2023 9:15:53.7,90,6
5306,5/16/2023 9:16:0.0,22,8
5306,5/16/2023 9:16:0.3,8,4
5306,5/16/2023 9:16:5.1,9,4
5306,5/16/2023 9:16:7.7,1,3
5306,5/16/2023 9:16:22.0,8,3
5306,5/16/2023 9:16:22.0,8,8
5306,5/16/2023 9:16:25.8,9,3
5306,5/16/2023 9:16:26.7,9,8
5306,5/16/2023 9:16:28.3,1,2
5306,5/16/2023 9:16:28.3,1,6
5306,5/16/2023 9:16:28.3,21,2
5306,5/16/2023 9:16:28.3,21,6
5306,5/16/2023 9:17:27.0,22,2
5306,5/16/2023 9:17:30.0,22,6
5306,5/16/2023 9:17:47.0,8,2
5306,5/16/2023 9:17:47.0,8,6
5306,5/16/2023 9:17:51.1,9,2
5306,5/16/2023 9:17:51.1,9,6
5306,5/16/2023 9:17:53.0,1,4
5306,5/16/2023 9:17:53.0,1,7
5306,5/16/2023 9:18:1.4,8,4
5306,5/16/2023 9:18:1.7,8,7
5306,5/16/2023 9:18:4.7,9,7
5306,5/16/2023 9:18:6.2,9,4
5306,5/16/2023 9:18:7.0,1,8
5306,5/16/2023 9:18:8.8,1,3
5306,5/16/2023 9:18:22.7,8,3
5306,5/16/2023 9:18:22.7,8,8
5306,5/16/2023 9:18:26.5,9,3
5306,5/16/2023 9:18:27.4,9,8
5306,5/16/2023 9:18:29.0,1,2
5306,5/16/2023 9:18:29.0,1,6
5306,5/16/2023 9:18:29.0,21,2
5306,5/16/2023 9:18:29.0,21,6
5306,5/16/2023 9:19:27.0,22,2
5306,5/16/2023 9:19:30.0,22,6
5306,5/16/2023 9:19:47.0,8,2
5306,5/16/2023 9:19:47.0,8,6
5306,5/16/2023 9:19:51.1,9,2
5306,5/16/2023 9:19:51.1,9,6
5306,5/16/2023 9:19:53.0,1,4
5306,5/16/2023 9:19:53.0,1,7
5306,5/16/2023 9:20:1.6,8,4
5306,5/16/2023 9:20:2.3,8,7
5306,5/16/2023 9:20:5.3,9,7
5306,5/16/2023 9:20:6.4,9,4
5306,5/16/2023 9:20:7.6,1,8
5306,5/16/2023 9:20:9.0,1,3
5306,5/16/2023 9:20:33.2,8,3
5306,5/16/2023 9:20:33.2,8,8
5306,5/16/2023 9:20:37.0,9,3
5306,5/16/2023 9:20:37.9,9,8
5306,5/16/2023 9:20:39.5,1,2
5306,5/16/2023 9:20:39.5,1,6
5306,5/16/2023 9:20:39.5,21,2
5306,5/16/2023 9:20:39.5,21,6
5306,5/16/2023 9:21:47.0,8,2
5306,5/16/2023 9:21:47.0,8,6
5306,5/16/2023 9:21:51.1,9,2
5306,5/16/2023 9:21:51.1,9,6
5306,5/16/2023 9:21:53.0,1,4
5306,5/16/2023 9:21:53.0,1,8
5306,5/16/2023 9:21:58.3,8,4
5306,5/16/2023 9:22:3.1,9,4
5306,5/16/2023 9:22:5.7,1,3
5306,5/16/2023 9:22:20.0,8,3
5306,5/16/2023 9:22:20.0,8,8
5306,5/16/2023 9:22:23.8,9,3
5306,5/16/2023 9:22:24.7,9,8
5306,5/16/2023 9:22:26.3,1,2
5306,5/16/2023 9:22:26.3,1,6
