LocationIdentifier,Timestamp,EventCode,EventParam
5000,56:35.3,1,2
5000,57:24.7,8,2
5000,57:51.1,1,2
5000,58:35.4,8,2
5000,59:01.4,1,2
5000,59:21.9,8,2
5000,59:43.5,1,2
5000,00:07.4,8,2
5000,00:32.4,1,2
5000,00:57.0,8,2
5000,01:38.3,8,2
5000,01:59.9,1,2
5000,02:26.5,8,2
5000,02:48.0,1,2
5000,03:24.3,8,2
5000,03:45.9,1,2
5000,04:20.7,8,2
5000,04:42.8,1,2
5000,05:14.2,8,2
5000,05:36.6,1,2
5000,05:54.0,8,2
5000,06:20.0,1,2
5000,06:41.8,8,2
5000,07:03.4,1,2
5000,07:43.1,8,2
5000,08:06.4,1,2
5000,08:40.4,8,2
5000,09:03.3,1,2
5000,10:29.8,8,2
5000,10:53.4,1,2
5000,11:53.1,8,2
5000,12:14.7,1,2
5000,14:01.9,8,2
5000,14:24.6,1,2
5000,15:11.0,8,2
5000,16:00.6,1,2
5000,16:28.2,8,2
5000,17:36.8,1,2
5000,17:52.1,8,2
5000,18:16.7,1,2
5000,18:26.9,8,2
5000,18:48.8,1,2
5000,18:58.8,8,2
5000,19:20.4,1,2
5000,20:17.3,8,2
5000,20:41.4,1,2
5000,20:51.4,8,2
5000,21:51.0,1,2
5000,22:13.7,8,2
5000,22:35.2,1,2
5000,22:46.2,8,2
5000,23:09.5,1,2
5000,23:19.5,8,2
5000,23:45.9,1,2
5000,23:55.9,8,2
5000,24:18.8,1,2
5000,24:44.1,8,2
5000,25:09.4,1,2
5000,25:19.8,8,2
5000,25:42.5,1,2
5000,26:07.2,8,2
5000,26:29.7,1,2
5000,27:48.3,8,2
5000,28:11.6,1,2
5000,31:57.5,1,2
5000,32:30.8,8,2
5000,32:53.8,1,2
5000,33:09.2,8,2
5000,33:33.1,1,2
5000,34:16.0,8,2
5000,34:39.3,1,2
5000,34:51.9,8,2
5000,35:17.8,1,2
5000,35:46.1,8,2
5000,36:07.7,1,2
5000,36:32.7,8,2
5000,36:54.5,1,2
5000,37:04.5,8,2
5000,37:26.1,1,2
5000,38:14.0,8,2
5000,38:37.7,1,2
5000,38:52.7,8,2
5000,39:16.5,1,2
5000,41:59.9,1,2
5000,42:15.6,8,2
5000,42:36.1,8,2
5000,42:58.5,1,2
5000,46:20.6,8,2
5000,46:42.2,1,2
5000,49:37.8,8,2
5000,50:02.7,1,2
5000,50:37.9,8,2
5000,50:59.5,1,2
5000,53:45.4,8,2
5000,54:09.6,1,2
5000,54:59.0,8,2
5000,55:20.6,1,2
5000,00:03.6,8,2
5000,00:27.9,1,2
5000,01:42.7,1,2
5000,01:54.3,8,2
5000,02:15.8,1,2
5000,04:00.3,8,2
5000,04:22.9,1,2
5000,05:28.6,8,2
5000,05:52.1,1,2
5000,06:04.8,8,2
5000,06:26.9,1,2
5000,07:29.6,8,2
5000,07:51.1,1,2
5000,09:33.1,8,2
5000,09:55.4,1,2
5000,12:21.2,8,2
5000,12:45.9,1,2
5000,16:27.4,8,2
5000,16:50.3,1,2
5000,19:36.0,8,2
5000,19:58.7,1,2
5000,21:46.1,1,2
5000,24:02.7,8,2
5000,24:25.4,1,2
5000,26:12.5,8,2
5000,26:34.2,1,2
5000,31:57.4,1,2
5000,32:13.4,8,2
5000,32:36.7,1,2
5000,33:44.5,8,2
5000,34:11.9,1,2
5000,34:30.9,8,2
5000,34:53.9,1,2
5000,35:17.1,8,2
5000,35:39.9,1,2
5000,35:59.2,8,2
5000,36:21.9,1,2
5000,36:45.0,8,2
5000,37:07.8,1,2
5000,37:22.6,8,2
5000,37:47.6,1,2
5000,39:09.4,8,2
5000,39:30.9,1,2
5000,44:11.6,8,2
5000,44:34.0,1,2
5000,46:35.3,8,2
5000,47:10.8,1,2
5000,48:30.6,8,2
5000,48:52.8,1,2
5000,49:55.8,8,2
5000,50:19.2,1,2
5000,51:59.3,1,2
5000,52:09.3,8,2
5000,52:30.8,1,2
5000,54:21.3,8,2
5000,54:48.0,1,2
5000,58:24.8,8,2
5000,58:46.3,1,2
5000,59:56.6,8,2
