LocationIdentifier,Timestamp,EventCode,EventParam
7191,12/1/2020 12:05:47.6,8,2
7191,12/1/2020 12:05:52.4,9,2
7191,12/1/2020 12:05:53.9,11,2
7191,12/1/2020 12:07:09.0,1,2
7191,12/1/2020 12:07:35.6,8,2
7191,12/1/2020 12:07:40.4,9,2
7191,12/1/2020 12:07:41.9,11,2
7191,12/1/2020 12:08:55.5,1,2
7191,12/1/2020 12:09:24.3,8,2
7191,12/1/2020 12:09:29.1,9,2
7191,12/1/2020 12:09:30.6,11,2
7191,12/1/2020 12:10:27.4,1,2
7191,12/1/2020 12:11:23.6,8,2
7191,12/1/2020 12:11:28.4,9,2
7191,12/1/2020 12:11:29.9,11,2
7191,12/1/2020 12:12:33.0,1,2
7191,12/1/2020 12:12:59.6,8,2
7191,12/1/2020 12:13:04.4,9,2
7191,12/1/2020 12:13:05.9,11,2
7191,12/1/2020 12:14:21.0,1,2
7191,12/1/2020 12:14:59.6,8,2
7191,12/1/2020 12:15:04.4,9,2
7191,12/1/2020 12:15:05.9,11,2
7191,12/1/2020 12:16:02.1,1,2
7191,12/1/2020 12:16:35.6,8,2
7191,12/1/2020 12:16:40.4,9,2
7191,12/1/2020 12:16:41.9,11,2
7191,12/1/2020 12:17:57.0,1,2
7191,12/1/2020 12:18:35.6,8,2
7191,12/1/2020 12:18:40.4,9,2
7191,12/1/2020 12:18:41.9,11,2
7191,12/1/2020 12:19:39.6,1,2
7191,12/1/2020 12:20:11.6,8,2
7191,12/1/2020 12:20:16.4,9,2
7191,12/1/2020 12:20:17.9,11,2
7191,12/1/2020 12:21:33.0,1,2
7191,12/1/2020 12:21:59.6,8,2
7191,12/1/2020 12:22:04.4,9,2
7191,12/1/2020 12:22:05.9,11,2
7191,12/1/2020 12:23:21.0,1,2
7191,12/1/2020 12:23:59.6,8,2
7191,12/1/2020 12:24:04.4,9,2
7191,12/1/2020 12:24:05.9,11,2
7191,12/1/2020 12:25:09.0,1,2
7191,12/1/2020 12:25:35.6,8,2
7191,12/1/2020 12:25:40.4,9,2
7191,12/1/2020 12:25:41.9,11,2
7191,12/1/2020 12:26:57.0,1,2
7191,12/1/2020 12:27:35.6,8,2
7191,12/1/2020 12:27:40.4,9,2
7191,12/1/2020 12:27:41.9,11,2
7191,12/1/2020 12:28:39.7,1,2
7191,12/1/2020 12:29:11.6,8,2
7191,12/1/2020 12:29:16.4,9,2
7191,12/1/2020 12:29:17.9,11,2
7191,12/1/2020 12:30:33.0,1,2
7191,12/1/2020 12:31:01.2,8,2
7191,12/1/2020 12:31:06.0,9,2
7191,12/1/2020 12:31:07.5,11,2
7191,12/1/2020 12:32:11.9,1,2
7191,12/1/2020 12:32:47.6,8,2
7191,12/1/2020 12:32:52.4,9,2
7191,12/1/2020 12:32:53.9,11,2
7191,12/1/2020 12:34:09.0,1,2
7191,12/1/2020 12:34:47.6,8,2
7191,12/1/2020 12:34:52.4,9,2
7191,12/1/2020 12:34:53.9,11,2
7191,12/1/2020 12:35:57.0,1,2
7191,12/1/2020 12:36:23.6,8,2
7191,12/1/2020 12:36:28.4,9,2
7191,12/1/2020 12:36:29.9,11,2
7191,12/1/2020 12:37:41.5,1,2
7191,12/1/2020 12:38:11.6,8,2
7191,12/1/2020 12:38:16.4,9,2
7191,12/1/2020 12:38:17.9,11,2
7191,12/1/2020 12:39:32.5,1,2
7191,12/1/2020 12:40:11.6,8,2
7191,12/1/2020 12:40:16.4,9,2
7191,12/1/2020 12:40:17.9,11,2
7191,12/1/2020 12:41:19.4,1,2
7191,12/1/2020 12:41:47.6,8,2
7191,12/1/2020 12:41:52.4,9,2
7191,12/1/2020 12:41:53.9,11,2
7191,12/1/2020 12:43:09.0,1,2
7191,12/1/2020 12:43:35.6,8,2
7191,12/1/2020 12:43:40.4,9,2
7191,12/1/2020 12:43:41.9,11,2
7191,12/1/2020 12:44:57.0,1,2
7191,12/1/2020 12:45:23.6,8,2
7191,12/1/2020 12:45:28.4,9,2
7191,12/1/2020 12:45:29.9,11,2
7191,12/1/2020 12:46:41.2,1,2
7191,12/1/2020 12:47:23.6,8,2
7191,12/1/2020 12:47:28.4,9,2
7191,12/1/2020 12:47:29.9,11,2
7191,12/1/2020 12:48:33.0,1,2
7191,12/1/2020 12:49:11.6,8,2
7191,12/1/2020 12:49:16.4,9,2
7191,12/1/2020 12:49:17.9,11,2
7191,12/1/2020 12:50:21.0,1,2
7191,12/1/2020 12:50:47.6,8,2
7191,12/1/2020 12:50:52.4,9,2
7191,12/1/2020 12:50:53.9,11,2
7191,12/1/2020 12:52:09.0,1,2
7191,12/1/2020 12:52:35.6,8,2
7191,12/1/2020 12:52:40.4,9,2
7191,12/1/2020 12:52:41.9,11,2
7191,12/1/2020 12:53:57.0,1,2
7191,12/1/2020 12:54:23.6,8,2
7191,12/1/2020 12:54:28.4,9,2
7191,12/1/2020 12:54:29.9,11,2
7191,12/1/2020 12:55:40.6,1,2
7191,12/1/2020 12:56:23.6,8,2
7191,12/1/2020 12:56:28.4,9,2
7191,12/1/2020 12:56:29.9,11,2
7191,12/1/2020 12:57:33.0,1,2
7191,12/1/2020 12:58:11.6,8,2
7191,12/1/2020 12:58:16.4,9,2
7191,12/1/2020 12:58:17.9,11,2
7191,12/1/2020 12:59:20.1,1,2
7191,12/1/2020 12:59:47.6,8,2
7191,12/1/2020 12:59:52.4,9,2
7191,12/1/2020 12:59:53.9,11,2
7191,12/1/2020 13:01:09.0,1,2
7191,12/1/2020 13:01:35.6,8,2
7191,12/1/2020 13:01:40.4,9,2
7191,12/1/2020 13:18:59.4,1,2
7191,12/1/2020 13:19:47.6,8,2
7191,12/1/2020 13:19:52.4,9,2
7191,12/1/2020 13:19:53.9,11,2
7191,12/1/2020 13:20:54.8,1,2
7191,12/1/2020 13:21:35.6,8,2
7191,12/1/2020 13:21:40.4,9,2
7191,12/1/2020 13:21:41.9,11,2
7191,12/1/2020 13:22:45.0,1,2
7191,12/1/2020 13:23:11.6,8,2
7191,12/1/2020 13:23:16.4,9,2
7191,12/1/2020 13:23:17.9,11,2
7191,12/1/2020 13:24:33.0,1,2
7191,12/1/2020 13:25:11.6,8,2
7191,12/1/2020 13:25:16.4,9,2
7191,12/1/2020 13:25:17.9,11,2
7191,12/1/2020 13:26:21.0,1,2
7191,12/1/2020 13:26:47.6,8,2
7191,12/1/2020 13:26:52.4,9,2
7191,12/1/2020 13:26:53.9,11,2
7191,12/1/2020 13:28:09.0,1,2
7191,12/1/2020 13:28:47.6,8,2
7191,12/1/2020 13:28:52.4,9,2
7191,12/1/2020 13:28:53.9,11,2
7191,12/1/2020 13:29:54.6,1,2
7191,12/1/2020 13:30:23.6,8,2
7191,12/1/2020 13:30:28.4,9,2
7191,12/1/2020 13:30:29.9,11,2
7191,12/1/2020 13:31:45.0,1,2
7191,12/1/2020 13:32:23.6,8,2
7191,12/1/2020 13:32:28.4,9,2
7191,12/1/2020 13:32:29.9,11,2
7191,12/1/2020 13:33:33.0,1,2
7191,12/1/2020 13:33:59.6,8,2
7191,12/1/2020 13:34:04.4,9,2
7191,12/1/2020 13:34:05.9,11,2
7191,12/1/2020 14:02:21.0,1,2
7191,12/1/2020 14:02:48.6,8,2
7191,12/1/2020 14:02:53.4,9,2
7191,12/1/2020 14:02:54.9,11,2
7191,12/1/2020 14:04:09.0,1,2
7191,12/1/2020 14:04:47.6,8,2
7191,12/1/2020 14:04:52.4,9,2
7191,12/1/2020 14:04:53.9,11,2
7191,12/1/2020 14:05:57.0,1,2
7191,12/1/2020 14:06:23.6,8,2
7191,12/1/2020 14:06:28.4,9,2
7191,12/1/2020 14:06:29.9,11,2
7191,12/1/2020 14:07:45.0,1,2
7191,12/1/2020 14:08:23.6,8,2
7191,12/1/2020 14:08:28.4,9,2
7191,12/1/2020 14:08:29.9,11,2
7191,12/1/2020 14:09:33.0,1,2
7191,12/1/2020 14:09:59.6,8,2
7191,12/1/2020 14:10:04.4,9,2
7191,12/1/2020 14:10:05.9,11,2
7191,12/1/2020 14:11:21.0,1,2
7191,12/1/2020 14:11:59.6,8,2
7191,12/1/2020 14:12:04.4,9,2
7191,12/1/2020 14:12:05.9,11,2
7191,12/1/2020 14:13:05.4,1,2
7191,12/1/2020 14:13:47.6,8,2
7191,12/1/2020 14:13:52.4,9,2
7191,12/1/2020 14:13:53.9,11,2
7191,12/1/2020 14:14:57.0,1,2
7191,12/1/2020 14:15:23.6,8,2
7191,12/1/2020 14:15:28.4,9,2
7191,12/1/2020 14:15:29.9,11,2
7191,12/1/2020 14:16:41.6,1,2
7191,12/1/2020 14:17:11.6,8,2
7191,12/1/2020 14:17:16.4,9,2
7191,12/1/2020 14:17:17.9,11,2
7191,12/1/2020 13:35:21.0,1,2
7191,12/1/2020 13:35:59.6,8,2
7191,12/1/2020 13:36:04.4,9,2
7191,12/1/2020 13:36:05.9,11,2
7191,12/1/2020 13:37:09.0,1,2
7191,12/1/2020 13:37:47.6,8,2
7191,12/1/2020 13:37:52.4,9,2
7191,12/1/2020 13:37:53.9,11,2
7191,12/1/2020 13:38:57.0,1,2
7191,12/1/2020 13:39:23.6,8,2
7191,12/1/2020 13:39:28.4,9,2
7191,12/1/2020 13:39:29.9,11,2
7191,12/1/2020 13:40:45.0,1,2
7191,12/1/2020 13:41:11.6,8,2
7191,12/1/2020 13:41:16.4,9,2
7191,12/1/2020 13:41:17.9,11,2
7191,12/1/2020 13:42:31.2,1,2
7191,12/1/2020 13:42:59.6,8,2
7191,12/1/2020 13:43:04.4,9,2
7191,12/1/2020 13:43:05.9,11,2
7191,12/1/2020 13:44:19.6,1,2
7191,12/1/2020 13:44:59.6,8,2
7191,12/1/2020 13:45:04.4,9,2
7191,12/1/2020 13:45:05.9,11,2
7191,12/1/2020 13:46:09.0,1,2
7191,12/1/2020 13:46:35.6,8,2
7191,12/1/2020 13:46:40.4,9,2
7191,12/1/2020 13:46:41.9,11,2
7191,12/1/2020 13:47:46.3,1,2
7191,12/1/2020 13:48:23.6,8,2
7191,12/1/2020 13:48:28.4,9,2
7191,12/1/2020 13:48:29.9,11,2
7191,12/1/2020 13:49:45.0,1,2
7191,12/1/2020 13:50:23.6,8,2
7191,12/1/2020 13:50:28.4,9,2
7191,12/1/2020 13:50:29.9,11,2
7191,12/1/2020 13:51:29.2,1,2
7191,12/1/2020 13:52:11.6,8,2
7191,12/1/2020 13:52:16.4,9,2
7191,12/1/2020 13:52:17.9,11,2
7191,12/1/2020 13:53:21.0,1,2
7191,12/1/2020 13:53:47.6,8,2
7191,12/1/2020 13:53:52.4,9,2
7191,12/1/2020 13:53:53.9,11,2
7191,12/1/2020 13:55:09.0,1,2
7191,12/1/2020 13:55:47.6,8,2
7191,12/1/2020 13:55:52.4,9,2
7191,12/1/2020 13:55:53.9,11,2
7191,12/1/2020 13:56:57.0,1,2
7191,12/1/2020 13:57:23.6,8,2
7191,12/1/2020 13:57:28.4,9,2
7191,12/1/2020 13:57:29.9,11,2
7191,12/1/2020 13:58:45.0,1,2
7191,12/1/2020 13:59:11.6,8,2
7191,12/1/2020 13:59:16.4,9,2
7191,12/1/2020 13:59:17.9,11,2
7191,12/1/2020 14:00:33.0,1,2
7191,12/1/2020 14:00:59.6,8,2
7191,12/1/2020 14:01:04.4,9,2
7191,12/1/2020 14:01:05.9,11,2
7191,12/1/2020 14:18:33.0,1,2
7191,12/1/2020 14:19:11.6,8,2
7191,12/1/2020 14:19:16.4,9,2
7191,12/1/2020 14:19:17.9,11,2
7191,12/1/2020 14:20:17.9,1,2
7191,12/1/2020 14:20:47.6,8,2
7191,12/1/2020 14:20:52.4,9,2
7191,12/1/2020 14:20:53.9,11,2
7191,12/1/2020 14:22:09.0,1,2
7191,12/1/2020 14:22:35.6,8,2
7191,12/1/2020 14:22:40.4,9,2
7191,12/1/2020 14:22:41.9,11,2
7191,12/1/2020 14:23:57.0,1,2
7191,12/1/2020 14:24:23.6,8,2
7191,12/1/2020 14:24:28.4,9,2
7191,12/1/2020 14:24:29.9,11,2
7191,12/1/2020 14:25:45.0,1,2
7191,12/1/2020 14:26:11.6,8,2
7191,12/1/2020 14:26:16.4,9,2
7191,12/1/2020 14:26:17.9,11,2
7191,12/1/2020 14:27:33.0,1,2
7191,12/1/2020 14:27:59.6,8,2
7191,12/1/2020 14:28:04.4,9,2
7191,12/1/2020 14:28:05.9,11,2
7191,12/1/2020 14:29:16.8,1,2
7191,12/1/2020 14:29:47.6,8,2
7191,12/1/2020 14:29:52.4,9,2
7191,12/1/2020 14:29:53.9,11,2
7191,12/1/2020 14:31:09.0,1,2
7191,12/1/2020 14:31:35.6,8,2
7191,12/1/2020 14:31:40.4,9,2
7191,12/1/2020 14:31:41.9,11,2
7191,12/1/2020 14:32:57.0,1,2
7191,12/1/2020 14:33:35.6,8,2
7191,12/1/2020 14:33:40.4,9,2
7191,12/1/2020 14:33:41.9,11,2
7191,12/1/2020 15:03:33.0,1,2
7191,12/1/2020 15:03:59.6,8,2
7191,12/1/2020 15:04:04.4,9,2
7191,12/1/2020 15:04:05.9,11,2
7191,12/1/2020 15:05:20.9,1,2
7191,12/1/2020 15:05:47.6,8,2
7191,12/1/2020 15:05:52.4,9,2
7191,12/1/2020 15:05:53.9,11,2
7191,12/1/2020 15:07:04.3,1,2
7191,12/1/2020 15:07:35.6,8,2
7191,12/1/2020 15:07:40.4,9,2
7191,12/1/2020 15:07:41.9,11,2
7191,12/1/2020 15:08:57.0,1,2
7191,12/1/2020 15:09:35.6,8,2
7191,12/1/2020 15:09:40.4,9,2
7191,12/1/2020 15:09:41.9,11,2
7191,12/1/2020 15:10:45.0,1,2
7191,12/1/2020 15:11:11.6,8,2
7191,12/1/2020 15:11:16.4,9,2
7191,12/1/2020 15:11:17.9,11,2
7191,12/1/2020 15:12:33.0,1,2
7191,12/1/2020 15:13:11.6,8,2
7191,12/1/2020 15:13:16.4,9,2
7191,12/1/2020 15:13:17.9,11,2
7191,12/1/2020 15:14:21.0,1,2
7191,12/1/2020 15:14:59.6,8,2
7191,12/1/2020 15:15:04.4,9,2
7191,12/1/2020 15:15:05.9,11,2
7191,12/1/2020 15:16:09.0,1,2
7191,12/1/2020 15:16:35.6,8,2
7191,12/1/2020 15:16:40.4,9,2
7191,12/1/2020 15:16:41.9,11,2
7191,12/1/2020 15:17:57.0,1,2
7191,12/1/2020 14:34:45.0,1,2
7191,12/1/2020 14:35:23.6,8,2
7191,12/1/2020 14:35:28.4,9,2
7191,12/1/2020 14:35:29.9,11,2
7191,12/1/2020 14:36:33.0,1,2
7191,12/1/2020 14:37:11.6,8,2
7191,12/1/2020 14:37:16.4,9,2
7191,12/1/2020 14:37:17.9,11,2
7191,12/1/2020 14:38:21.0,1,2
7191,12/1/2020 14:38:59.6,8,2
7191,12/1/2020 14:39:04.4,9,2
7191,12/1/2020 14:39:05.9,11,2
7191,12/1/2020 14:40:09.0,1,2
7191,12/1/2020 14:40:35.6,8,2
7191,12/1/2020 14:40:40.4,9,2
7191,12/1/2020 14:40:41.9,11,2
7191,12/1/2020 14:41:57.0,1,2
7191,12/1/2020 14:42:23.6,8,2
7191,12/1/2020 14:42:28.4,9,2
7191,12/1/2020 14:42:29.9,11,2
7191,12/1/2020 14:43:45.0,1,2
7191,12/1/2020 14:44:23.6,8,2
7191,12/1/2020 14:44:28.4,9,2
7191,12/1/2020 14:44:29.9,11,2
7191,12/1/2020 14:45:33.0,1,2
7191,12/1/2020 14:45:59.6,8,2
7191,12/1/2020 14:46:04.4,9,2
7191,12/1/2020 14:46:05.9,11,2
7191,12/1/2020 14:47:21.0,1,2
7191,12/1/2020 14:47:47.6,8,2
7191,12/1/2020 14:47:52.4,9,2
7191,12/1/2020 14:47:53.9,11,2
7191,12/1/2020 14:49:08.1,1,2
7191,12/1/2020 14:49:47.6,8,2
7191,12/1/2020 14:49:52.4,9,2
7191,12/1/2020 14:49:53.9,11,2
7191,12/1/2020 14:50:57.0,1,2
7191,12/1/2020 14:51:23.6,8,2
7191,12/1/2020 14:51:28.4,9,2
7191,12/1/2020 14:51:29.9,11,2
7191,12/1/2020 14:52:36.0,1,2
7191,12/1/2020 14:53:11.6,8,2
7191,12/1/2020 14:53:16.4,9,2
7191,12/1/2020 14:53:17.9,11,2
7191,12/1/2020 14:54:33.0,1,2
7191,12/1/2020 14:54:59.6,8,2
7191,12/1/2020 14:55:04.4,9,2
7191,12/1/2020 14:55:05.9,11,2
7191,12/1/2020 14:56:21.0,1,2
7191,12/1/2020 14:56:59.6,8,2
7191,12/1/2020 14:57:04.4,9,2
7191,12/1/2020 14:57:05.9,11,2
7191,12/1/2020 14:58:09.0,1,2
7191,12/1/2020 14:58:47.6,8,2
7191,12/1/2020 14:58:52.4,9,2
7191,12/1/2020 14:58:53.9,11,2
7191,12/1/2020 14:59:57.0,1,2
7191,12/1/2020 15:00:35.6,8,2
7191,12/1/2020 15:00:40.4,9,2
7191,12/1/2020 15:00:41.9,11,2
7191,12/1/2020 15:01:44.5,1,2
7191,12/1/2020 15:02:11.6,8,2
7191,12/1/2020 15:02:16.4,9,2
7191,12/1/2020 15:02:17.9,11,2
7191,12/1/2020 15:18:23.6,8,2
7191,12/1/2020 15:18:28.4,9,2
7191,12/1/2020 15:18:29.9,11,2
7191,12/1/2020 15:19:45.0,1,2
7191,12/1/2020 15:20:11.6,8,2
7191,12/1/2020 15:20:16.4,9,2
7191,12/1/2020 15:20:17.9,11,2
7191,12/1/2020 15:21:28.5,1,2
7191,12/1/2020 15:22:11.6,8,2
7191,12/1/2020 15:22:16.4,9,2
7191,12/1/2020 15:22:17.9,11,2
7191,12/1/2020 15:23:21.0,1,2
7191,12/1/2020 15:23:47.6,8,2
7191,12/1/2020 15:23:52.4,9,2
7191,12/1/2020 15:23:53.9,11,2
7191,12/1/2020 15:25:09.0,1,2
7191,12/1/2020 15:25:35.6,8,2
7191,12/1/2020 15:25:40.4,9,2
7191,12/1/2020 15:25:41.9,11,2
7191,12/1/2020 15:26:57.0,1,2
7191,12/1/2020 15:27:23.6,8,2
7191,12/1/2020 15:27:28.4,9,2
7191,12/1/2020 15:27:29.9,11,2
7191,12/1/2020 15:28:45.0,1,2
7191,12/1/2020 15:29:23.6,8,2
7191,12/1/2020 15:29:28.4,9,2
7191,12/1/2020 15:29:29.9,11,2
7191,12/1/2020 15:30:40.4,1,2
7191,12/1/2020 15:31:32.6,8,2
7191,12/1/2020 15:31:37.4,9,2
7191,12/1/2020 15:31:38.9,11,2
7191,12/1/2020 15:32:48.0,1,2
7191,12/1/2020 15:33:17.6,8,2
7191,12/1/2020 15:33:22.4,9,2
7191,12/1/2020 15:33:23.9,11,2
7191,12/1/2020 15:34:47.7,1,2
7191,12/1/2020 16:04:54.0,1,2
7191,12/1/2020 16:05:17.6,8,2
7191,12/1/2020 16:05:22.4,9,2
7191,12/1/2020 16:05:23.9,11,2
7191,12/1/2020 16:06:47.0,1,2
7191,12/1/2020 16:07:17.6,8,2
7191,12/1/2020 16:07:22.4,9,2
7191,12/1/2020 16:07:23.9,11,2
7191,12/1/2020 16:08:54.0,1,2
7191,12/1/2020 16:09:19.9,8,2
7191,12/1/2020 16:09:24.7,9,2
7191,12/1/2020 16:09:26.2,11,2
7191,12/1/2020 16:10:53.0,1,2
7191,12/1/2020 16:11:17.6,8,2
7191,12/1/2020 16:11:22.4,9,2
7191,12/1/2020 16:11:23.9,11,2
7191,12/1/2020 16:12:52.7,1,2
7191,12/1/2020 16:13:17.6,8,2
7191,12/1/2020 16:13:22.4,9,2
7191,12/1/2020 16:13:23.9,11,2
7191,12/1/2020 16:14:40.7,1,2
7191,12/1/2020 16:15:17.6,8,2
7191,12/1/2020 16:15:22.4,9,2
7191,12/1/2020 15:35:17.6,8,2
7191,12/1/2020 15:35:22.4,9,2
7191,12/1/2020 15:35:23.9,11,2
7191,12/1/2020 15:36:38.9,1,2
7191,12/1/2020 15:37:32.6,8,2
7191,12/1/2020 15:37:37.4,9,2
7191,12/1/2020 15:37:38.9,11,2
7191,12/1/2020 15:38:47.3,1,2
7191,12/1/2020 15:39:32.6,8,2
7191,12/1/2020 15:39:37.4,9,2
7191,12/1/2020 15:39:38.9,11,2
7191,12/1/2020 15:40:36.1,1,2
7191,12/1/2020 15:41:17.6,8,2
7191,12/1/2020 15:41:22.4,9,2
7191,12/1/2020 15:41:23.9,11,2
7191,12/1/2020 15:42:53.4,1,2
7191,12/1/2020 15:43:17.6,8,2
7191,12/1/2020 15:43:22.4,9,2
7191,12/1/2020 15:43:23.9,11,2
7191,12/1/2020 15:44:43.3,1,2
7191,12/1/2020 15:45:17.6,8,2
7191,12/1/2020 15:45:22.4,9,2
7191,12/1/2020 15:45:23.9,11,2
7191,12/1/2020 15:46:54.0,1,2
7191,12/1/2020 15:47:32.6,8,2
7191,12/1/2020 15:47:37.4,9,2
7191,12/1/2020 15:47:38.9,11,2
7191,12/1/2020 15:48:42.5,1,2
7191,12/1/2020 15:49:17.6,8,2
7191,12/1/2020 15:49:22.4,9,2
7191,12/1/2020 15:49:23.9,11,2
7191,12/1/2020 15:50:43.2,1,2
7191,12/1/2020 15:51:18.2,8,2
7191,12/1/2020 15:51:23.0,9,2
7191,12/1/2020 15:51:24.5,11,2
7191,12/1/2020 15:52:54.0,1,2
7191,12/1/2020 15:53:17.6,8,2
7191,12/1/2020 15:53:22.4,9,2
7191,12/1/2020 15:53:23.9,11,2
7191,12/1/2020 15:54:39.8,1,2
7191,12/1/2020 15:55:17.6,8,2
7191,12/1/2020 15:55:22.4,9,2
7191,12/1/2020 15:55:23.9,11,2
7191,12/1/2020 15:56:54.0,1,2
7191,12/1/2020 15:57:20.1,8,2
7191,12/1/2020 15:57:24.9,9,2
7191,12/1/2020 15:57:26.4,11,2
7191,12/1/2020 15:58:45.8,1,2
7191,12/1/2020 15:59:18.0,8,2
7191,12/1/2020 15:59:22.8,9,2
7191,12/1/2020 15:59:24.3,11,2
7191,12/1/2020 16:00:38.6,1,2
7191,12/1/2020 16:01:17.6,8,2
7191,12/1/2020 16:01:22.4,9,2
7191,12/1/2020 16:01:23.9,11,2
7191,12/1/2020 16:02:39.3,1,2
7191,12/1/2020 16:03:17.6,8,2
7191,12/1/2020 16:03:22.4,9,2
7191,12/1/2020 16:03:23.9,11,2
7191,12/1/2020 16:15:23.9,11,2
7191,12/1/2020 16:16:49.3,1,2
7191,12/1/2020 16:17:17.7,8,2
7191,12/1/2020 16:17:22.5,9,2
7191,12/1/2020 16:17:24.0,11,2
7191,12/1/2020 16:18:45.0,1,2
7191,12/1/2020 16:19:17.6,8,2
7191,12/1/2020 16:19:22.4,9,2
7191,12/1/2020 16:19:23.9,11,2
7191,12/1/2020 16:20:49.3,1,2
7191,12/1/2020 16:21:17.6,8,2
7191,12/1/2020 16:21:22.4,9,2
7191,12/1/2020 16:21:23.9,11,2
7191,12/1/2020 16:22:54.0,1,2
7191,12/1/2020 16:23:17.6,8,2
7191,12/1/2020 16:23:22.4,9,2
7191,12/1/2020 16:23:23.9,11,2
7191,12/1/2020 16:24:54.0,1,2
7191,12/1/2020 16:25:17.6,8,2
7191,12/1/2020 16:25:22.4,9,2
7191,12/1/2020 16:25:23.9,11,2
7191,12/1/2020 16:26:40.6,1,2
7191,12/1/2020 16:27:17.6,8,2
7191,12/1/2020 16:27:22.4,9,2
7191,12/1/2020 16:27:23.9,11,2
7191,12/1/2020 16:28:47.8,1,2
7191,12/1/2020 16:29:17.6,8,2
7191,12/1/2020 16:29:22.4,9,2
7191,12/1/2020 16:29:23.9,11,2
7191,12/1/2020 16:30:54.0,1,2
7191,12/1/2020 16:31:17.6,8,2
7191,12/1/2020 16:31:22.4,9,2
7191,12/1/2020 16:31:23.9,11,2
7191,12/1/2020 16:32:46.4,1,2
7191,12/1/2020 16:33:32.6,8,2
7191,12/1/2020 16:33:37.4,9,2
7191,12/1/2020 16:33:38.9,11,2
7191,12/1/2020 16:34:51.3,1,2
7191,12/1/2020 16:35:17.6,8,2
7191,12/1/2020 16:35:22.4,9,2
7191,12/1/2020 16:35:23.9,11,2
7191,12/1/2020 16:36:43.6,1,2
7191,12/1/2020 16:37:17.6,8,2
7191,12/1/2020 16:37:22.4,9,2
7191,12/1/2020 16:37:23.9,11,2
7191,12/1/2020 16:38:54.0,1,2
7191,12/1/2020 16:39:32.6,8,2
7191,12/1/2020 16:39:37.4,9,2
7191,12/1/2020 16:39:38.9,11,2
7191,12/1/2020 16:40:48.8,1,2
7191,12/1/2020 16:41:17.6,8,2
7191,12/1/2020 16:41:22.4,9,2
7191,12/1/2020 16:41:23.9,11,2
7191,12/1/2020 16:42:52.9,1,2
7191,12/1/2020 16:43:17.6,8,2
7191,12/1/2020 16:43:22.4,9,2
7191,12/1/2020 16:43:23.9,11,2
7191,12/1/2020 16:44:54.0,1,2
7191,12/1/2020 16:45:17.6,8,2
7191,12/1/2020 16:45:22.4,9,2
7191,12/1/2020 16:45:23.9,11,2
7191,12/1/2020 16:46:40.1,1,2
7191,12/1/2020 16:47:17.6,8,2
7191,12/1/2020 16:47:22.4,9,2
7191,12/1/2020 16:47:23.9,11,2
7191,12/1/2020 16:48:54.0,1,2
7191,12/1/2020 16:49:17.6,8,2
7191,12/1/2020 16:49:22.4,9,2
7191,12/1/2020 16:49:23.9,11,2
7191,12/1/2020 16:50:49.1,1,2
7191,12/1/2020 16:51:17.6,8,2
7191,12/1/2020 16:51:22.4,9,2
7191,12/1/2020 16:51:23.9,11,2
7191,12/1/2020 16:52:54.0,1,2
7191,12/1/2020 16:53:32.6,8,2
7191,12/1/2020 16:53:37.4,9,2
7191,12/1/2020 16:53:38.9,11,2
7191,12/1/2020 16:54:54.0,1,2
7191,12/1/2020 16:55:17.6,8,2
7191,12/1/2020 16:55:22.4,9,2
7191,12/1/2020 16:55:23.9,11,2
7191,12/1/2020 16:56:39.2,1,2
7191,12/1/2020 16:57:32.6,8,2
7191,12/1/2020 16:57:37.4,9,2
7191,12/1/2020 16:57:38.9,11,2
7191,12/1/2020 16:58:48.5,1,2
7191,12/1/2020 16:59:17.6,8,2
7191,12/1/2020 16:59:22.4,9,2
7191,12/1/2020 16:59:23.9,11,2
7191,12/1/2020 17:00:52.9,1,2
7191,12/1/2020 17:01:17.6,8,2
7191,12/1/2020 17:01:22.4,9,2
7191,12/1/2020 17:01:23.9,11,2
7191,12/1/2020 17:02:52.9,1,2
7191,12/1/2020 17:03:32.6,8,2
7191,12/1/2020 17:03:37.4,9,2
7191,12/1/2020 17:03:38.9,11,2
7191,12/1/2020 17:04:46.7,1,2
7191,12/1/2020 17:05:17.6,8,2
7191,12/1/2020 17:05:22.4,9,2
7191,12/1/2020 17:05:23.9,11,2
7191,12/1/2020 17:06:51.8,1,2
7191,12/1/2020 17:07:17.6,8,2
7191,12/1/2020 17:07:22.4,9,2
7191,12/1/2020 17:07:23.9,11,2
7191,12/1/2020 17:08:52.9,1,2
7191,12/1/2020 17:09:17.6,8,2
7191,12/1/2020 17:09:22.4,9,2
7191,12/1/2020 17:09:23.9,11,2
7191,12/1/2020 17:10:37.5,1,2
7191,12/1/2020 17:11:17.6,8,2
7191,12/1/2020 17:11:22.4,9,2
7191,12/1/2020 17:11:23.9,11,2
7191,12/1/2020 17:12:50.8,1,2
7191,12/1/2020 17:13:17.6,8,2
7191,12/1/2020 17:13:22.4,9,2
7191,12/1/2020 17:13:23.9,11,2
7191,12/1/2020 17:14:54.0,1,2
7191,12/1/2020 17:15:17.6,8,2
7191,12/1/2020 17:15:22.4,9,2
7191,12/1/2020 17:15:23.9,11,2
7191,12/1/2020 17:16:53.9,1,2
7191,12/1/2020 17:17:17.6,8,2
7191,12/1/2020 17:17:22.4,9,2
7191,12/1/2020 17:17:23.9,11,2
7191,12/1/2020 17:18:40.5,1,2
