SignalIdentifier,Timestamp,EventCode,EventParam
7115,4/17/2023 8:03:07.5,82,2
7115,4/17/2023 8:03:08.1,82,2
7115,4/17/2023 8:03:09.8,82,2
7115,4/17/2023 8:03:10.2,82,2
7115,4/17/2023 8:03:11.3,82,2
7115,4/17/2023 8:03:11.7,1,2
7115,4/17/2023 8:03:11.9,82,2
7115,4/17/2023 8:03:12.2,82,2
7115,4/17/2023 8:03:13.0,82,2
7115,4/17/2023 8:03:13.7,82,2
7115,4/17/2023 8:03:15.0,82,2
7115,4/17/2023 8:03:15.8,82,2
7115,4/17/2023 8:03:16.3,82,2
7115,4/17/2023 8:03:16.6,82,2
7115,4/17/2023 8:03:16.9,82,2
7115,4/17/2023 8:03:17.1,82,2
7115,4/17/2023 8:03:17.8,82,2
7115,4/17/2023 8:03:20.0,82,2
7115,4/17/2023 8:03:20.2,82,2
7115,4/17/2023 8:03:22.4,82,2
7115,4/17/2023 8:03:25.8,82,2
7115,4/17/2023 8:03:27.1,82,2
7115,4/17/2023 8:03:28.8,82,2
7115,4/17/2023 8:03:29.3,82,2
7115,4/17/2023 8:03:33.7,82,2
7115,4/17/2023 8:03:34.0,82,2
7115,4/17/2023 8:03:34.8,82,2
7115,4/17/2023 8:03:38.2,82,2
7115,4/17/2023 8:03:39.3,82,2
7115,4/17/2023 8:03:39.7,82,2
7115,4/17/2023 8:03:41.6,82,2
7115,4/17/2023 8:03:43.6,82,2
7115,4/17/2023 8:03:43.9,82,2
7115,4/17/2023 8:03:44.4,82,2
7115,4/17/2023 8:03:44.7,82,2
7115,4/17/2023 8:03:44.9,82,2
7115,4/17/2023 8:03:45.5,82,2
7115,4/17/2023 8:03:45.8,82,2
7115,4/17/2023 8:03:46.4,82,2
7115,4/17/2023 8:03:48.8,82,2
7115,4/17/2023 8:03:51.4,82,2
7115,4/17/2023 8:03:52.2,82,2
7115,4/17/2023 8:03:53.1,82,2
7115,4/17/2023 8:03:55.1,82,2
7115,4/17/2023 8:03:56.5,82,2
7115,4/17/2023 8:03:58.5,82,2
7115,4/17/2023 8:03:59.7,82,2
7115,4/17/2023 8:04:00.9,82,2
7115,4/17/2023 8:04:02.7,82,2
7115,4/17/2023 8:04:04.0,82,2
7115,4/17/2023 8:04:05.0,82,2
7115,4/17/2023 8:04:07.0,82,2
7115,4/17/2023 8:04:11.5,82,2
7115,4/17/2023 8:04:12.4,82,2
7115,4/17/2023 8:04:13.7,8,2
7115,4/17/2023 8:04:14.1,82,2
7115,4/17/2023 8:04:16.7,82,2
7115,4/17/2023 8:04:17.8,82,2
7115,4/17/2023 8:04:18.1,82,2
7115,4/17/2023 8:04:18.8,9,2
7115,4/17/2023 8:04:20.8,82,2
7115,4/17/2023 8:04:23.7,82,2
7115,4/17/2023 8:04:24.9,82,2
7115,4/17/2023 8:04:25.1,82,2
7115,4/17/2023 8:04:27.2,82,2
7115,4/17/2023 8:04:28.9,82,2
7115,4/17/2023 8:04:30.3,82,2
7115,4/17/2023 8:04:31.6,82,2
7115,4/17/2023 8:04:38.1,82,2
7115,4/17/2023 8:04:38.9,82,2
7115,4/17/2023 8:04:44.2,82,2
